time,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,temp
30.00,-33.587788,12.435115,-1.7557252,-0.10644531,-0.16674804,1.0839844,29.800586
30.00,26.282442,-2.9389312,1.0763359,-0.061523436,-0.099853512,1.0632324,29.847644
30.00,34.870228,-10.557252,0.9389313,-0.01171875,0.028808594,0.78125,29.941762
30.00,-5.7099236,8.061069,0.08396947,0.06713867,0.110839836,0.5986328,29.847644
30.00,-20.32061,15.526717,-1.5496184,-0.028564454,-0.0056152344,0.845459,29.847644
31.00,-11.480916,7.1374045,0.64122132,-0.08691406,-0.11694336,1.1079102,29.894704
31.00,22.404582,-12.0992368,-4.6106872,-0.052490236,-0.032714844,0.89282224,29.847644
31.00,25.412214,5.7862596,3.129771,0.040527344,0.048828124,0.67871096,29.800586
31.00,-20.06107,9.801527,-1.1374046,0.0,0.05102539,0.8041992,29.941762
31.00,-22.709922,16.091602,-3.5419848,-0.03173828,-0.080078132,0.9458008,30.0358816
31.00,14.687023,-16.183206,-3.1526718,-0.0383300768,-0.09692383,1.0458984,29.894704
32.00,27.778626,-2.221374,-0.71755732,-0.017333984,-0.010498047,0.7915039,29.894704
32.00,-6.7557256,3.664122,-0.83206104,0.068847656,0.11791992,0.5732422,29.941762
32.00,-16.114504,17.908398,4.9465648,-0.04296875,-0.041259764,0.90405272,29.894704
32.00,-5.4351144,3.740458,-1.4274809,-0.08105469,-0.13476562,1.1279297,30.0358816
32.00,28.580152,-13.366412,-1.5801526,0.00732421868,0.021240234,0.7392578,29.847644
32.00,0.29007636,9.396947,1.3587786,0.08935547,0.11206055,0.5734863,29.988822
33.00,-12.0992368,24.267176,-4.2290076,0.032714844,0.01928711,0.88500976,29.847644
33.00,1.4580153,-4.80916,2.557252,-0.0068359376,-0.12231445,1.1477051,29.894704
33.00,24.412214,-12.328244,3.0229008,-0.0146484368,-0.053710936,0.78930664,29.847644
33.00,2.206107,11.458015,-2.8015268,0.049804688,0.0949707,0.65478516,29.847644
33.00,-18.717558,9.40458,2.908397,0.016357422,-0.00732421868,0.8725586,29.941762
34.00,7.31297736,-0.045801528,0.64122132,-0.06542969,-0.11621094,1.1916504,29.941762
34.00,27.549618,-7.923664,4.8396944,0.06518555,-0.059814452,0.9482422,29.941762
34.00,-2.7480916,-7.2442744,-1.8091604,0.08325195,0.09814453,0.5966797,29.847644
34.00,-17.274808,34.450384,-0.33587788,0.00732421868,0.0253906252,0.813964836,29.941762
34.00,-9.847328,4.2900764,0.480916032,-0.044433592,-0.059570312,0.9711914,29.847644
35.00,22.656488,-9.290076,2.6412212,0.0063476564,-0.044677736,0.9238281,29.847644
35.00,12.687023,0.648855,-0.8244275,0.07788086,0.07739258,0.6418457,29.988822
35.00,-16.053434,5.923664,-6.442748,0.048583984,0.0107421868,0.8005371,29.847644
35.00,-18.374046,23.1984732,5.6488548,-0.02709961,-0.08276367,0.9848633,29.847644
35.00,7.29007636,-0.78625952,-2.2671756,-0.05078125,-0.13476562,1.1450195,29.894704
35.00,30.625954,-9.198473,-1.3969466,-0.013916016,-0.03955078,0.84814456,29.847644
35.00,20.610688,-0.6259542,-3.053435,0.061035156,0.07397461,0.6047363,29.941762
36.00,-22.137406,-3.7175572,-6.2137404,0.02368164,0.00390625,0.84375,29.847644
36.00,-18.473282,25.496184,0.8854962,-0.053466796,-0.033447264,1.0361328,29.847644
36.00,5.3511452,-17.38168,-1.1832061,-0.06347656,-0.13989258,1.1379394,29.988822
36.00,21.335878,-8.541985,-6.7557256,-0.008056641,-0.014892578,0.8129883,29.988822
36.00,10.40458,0.8778626,-6.7099236,0.079833984,0.04345703,0.62109376,29.753528
36.00,-18.564886,2.1755726,-1.3740458,0.037109376,0.0107421868,0.7902832,29.941762
37.00,-17.633586,19.23664,-2.4122138,-0.045898436,-0.10839844,1.0600586,29.941762
37.00,28.404582,-11.656488,3.908397,-0.0007324219,-0.11401367,1.0490723,29.800586
37.00,18.42748,-16.61832,-6.0305344,0.018798828,0.028076172,0.7092285,29.894704
37.00,-1.5801526,14.351145,1.9312977,0.057617188,0.057861328,0.5932617,29.847644
37.00,-20.114504,15.549619,2.7328244,0.028076172,-0.007080078,0.89208984,29.800586
37.00,2.6259542,3.8473282,2.3053436,-0.060302736,-0.16064453,1.2207031,29.894704
38.00,27.160306,-13.969465,1.0076336,-0.04296875,-0.0397949216,0.9189453,29.847644
38.00,12.877863,-11.183207,-5.038168,0.075683592,0.0766601536,0.5654297,29.894704
38.00,-16.442749,21.091602,1.908397,0.03857422,0.014892578,0.84350584,29.847644
38.00,-12.519084,16.282442,3.053435,-0.018066406,-0.059326172,1.027832,29.847644
38.00,14.78626,-16.824426,1.1603054,-0.0390625,-0.064697268,1.0656738,29.894704
38.00,22.671754,-8.763359,2.7480916,0.03955078,0.026611328,0.7871094,29.753528
39.00,5.7251908,7.54198436,-1.3282443,0.07885742,0.095947268,0.57543948,29.800586
39.00,-25.664122,27.595418,-5.4732824,0.00366210936,0.012939453,0.8312988,29.800586
39.00,9.916031,4.1603056,0.64122132,-0.078125,-0.09057617,1.1062012,29.941762
39.00,28.687024,-9.816793,7.816794,-0.040527344,-0.0390625,0.873535168,29.800586
39.00,15.59542,-8.152672,-2.3740458,0.033447264,0.07006836,0.6687012,29.847644
39.00,-21.4427484,20.022902,-1.778626,0.009277344,-0.0007324219,0.8066406,29.800586
40.00,-12.572519,5.221374,1.8091604,-0.050048828,-0.08154297,1.0620117,29.847644
40.00,25.007634,-5.076336,0.4961832,-0.016357422,-0.05517578,0.97680664,29.847644
40.00,25.687024,-2.3587788,3.7862596,0.042236328,0.056396484,0.6816406,29.894704
40.00,-26.8015268,3.80916032,-6.90076336,0.0390625,0.099853512,0.69750976,29.753528
40.00,-17.954198,14.7404568,2.2290078,-0.03173828,-0.034423828,0.9458008,29.800586
40.00,17.12977,-3.80916032,1.7328244,-0.029296875,-0.0769043,1.1157226,29.894704
41.00,32.603054,-5.412214,1.8625954,0.03564453,0.0029296876,0.8100586,29.847644
41.00,-5.9083968,3.427481,-0.5954198,0.0554199232,0.08984375,0.681884736,29.894704
41.00,-13.885496,22.564886,0.488549632,-0.005859375,0.015380859,0.78759768,29.894704
41.00,19.10687,-12.648855,-0.099236648,-0.0539550768,-0.06201172,1.1054688,29.894704
41.00,24.206106,-8.648855,-0.8015267,0.03125,0.009033203,0.7998047,29.894704
42.00,-12.519084,8.083969,-4.70229,0.072265624,0.0690918,0.6245117,29.847644
42.00,-22.778626,26.8015268,-4.259542,0.045898436,-0.015380859,0.8469238,29.847644
42.00,3.7862596,1.80152668,-0.2977099,-0.061279296,-0.13671875,1.2399902,29.894704
42.00,23.91603,-6.7099236,9.664123,-0.05517578,-0.052001952,0.9133301,29.941762
42.00,9.358779,4.89313,-2.091603,0.05126953,0.07714844,0.58740232,29.847644
42.00,-15.145039,20.12977,-1.3740458,-0.045410156,0.025634766,0.7651367,29.800586
43.00,-16.946566,5.9770992,-5.076336,-0.07910156,-0.140625,1.1279297,29.753528
43.00,24.61832,-1.6412214,5.7633584,-0.111083984,-0.055908204,0.9116211,29.894704
43.00,5.152672,0.28244276,-5.0229008,0.025878906,0.059326172,0.6323242,29.847644
43.00,-15.679389,6.7099236,-1.68702284,-0.009033203,0.005126953,0.84399416,29.894704
43.00,-20.4809168,11.4198472,-8.053435,-0.032226564,-0.075683592,0.9824219,29.753528
43.00,24.335878,-0.1908397,3.8015268,-0.023925782,-0.06274414,0.9733887,29.800586
44.00,26.08397,-6.0152676,1.6259542,-0.009521484,-0.02734375,0.78515624,29.941762
44.00,7.19084,-2.0,-1.4045801,0.029785156,0.08691406,0.6425781,29.847644
44.00,-9.770992,12.0992368,-5.9007636,0.0034179688,0.02709961,0.8269043,29.847644
44.00,-22.5572516,26.259542,0.5114504,-0.1015625,-0.07519531,1.0830078,29.941762
44.00,20.549618,-14.38168,-0.473282468,-0.083984376,-0.07080078,1.0683594,29.894704
44.00,24.412214,-19.564886,-3.793893,0.026367188,0.004638672,0.8173828,29.941762
45.00,14.129771,4.3511452,0.90076332,0.05126953,0.06542969,0.60839844,29.894704
45.00,-13.473283,10.946565,-0.9694657,-0.048583984,0.0078125,0.87060544,29.800586
45.00,-17.8396944,17.42748,-2.7709922,-0.052734376,-0.030761718,1.0375976,29.800586
45.00,12.244275,-4.3435116,1.648855,-0.0690918,-0.05029297,1.0021973,29.847644
45.00,26.91603,-10.274809,2.6183208,0.013183594,-0.008544922,0.81762696,29.847644
45.00,5.885496,6.480916,-1.2748091,0.01953125,0.09887695,0.5876465,29.894704
46.00,-14.954199,23.1603052,2.2442748,-0.0476074216,0.016601562,0.8510742,29.894704
46.00,-8.633588,8.045801,-3.41221368,-0.175781252,-0.16381836,1.2402344,29.894704
46.00,19.10687,-23.267176,-2.442748,-0.111816408,-0.07421875,0.97558592,29.894704
46.00,24.541984,-7.854962,-3.0839694,-0.0031738282,0.0476074216,0.64624024,29.894704
46.00,-11.198473,8.129771,-4.0916032,0.0063476564,0.037841796,0.70166016,29.800586
46.00,-23.48855,31.206106,-3.0458016,-0.1027832,-0.08178711,0.9562988,29.847644
46.00,10.267176,-7.068702,3.70229,-0.119628904,-0.09326172,1.0866699,29.847644
47.00,26.145038,-8.061069,10.21374,-0.029785156,-0.072753908,0.8469238,29.800586
47.00,13.755725,-3.39694668,-2.816794,-0.0043945312,0.0793457,0.6425781,29.894704
47.00,-26.328246,13.427481,-9.465649,-0.016113282,-0.0041503908,0.7902832,29.941762
47.00,-4.1297708,25.954198,2.129771,-0.09423828,-0.10058594,0.9741211,29.847644
47.00,11.725191,-20.206106,1.6564885,-0.064208984,-0.09887695,1.0585938,29.800586
47.00,25.603054,-10.129771,0.60305348,0.0007324219,-0.026367188,0.8125,29.894704
48.00,-18.954198,12.2213744,-4.4885496,-0.010498047,0.064453124,0.63720704,29.847644
48.00,-23.366414,22.10687,-3.259542,-0.04711914,-0.1105957,0.9267578,29.941762
48.00,11.320611,-8.206107,-0.07633588,-0.052246092,-0.122802732,1.0241699,29.847644
48.00,30.648856,-12.229008,0.54198476,0.049316408,-0.07348633,0.8496094,29.894704
48.00,11.603053,0.9847328,-6.9465648,0.05908203,0.0925293,0.63183592,29.847644
49.00,-12.366412,24.946566,1.1374046,-0.0107421868,0.010498047,0.8041992,29.847644
49.00,-18.1603052,8.923664,5.8778624,-0.10229492,-0.109375,1.0981445,29.847644
49.00,25.053434,-9.343512,-2.6183208,-0.061035156,-0.11035156,0.986084,29.847644
49.00,20.213742,-6.6183204,-0.9541985,0.025146484,0.037597656,0.6567383,29.894704
49.00,-14.908397,8.083969,-1.80152668,0.011962891,-0.036621092,0.765625,29.847644
49.00,-7.58015236,9.862596,3.038168,-0.07055664,-0.09326172,1.060791,29.847644
50.00,15.4198468,-12.19084,-1.1374046,-0.040283204,-0.06225586,0.9772949,29.941762
50.00,22.038168,-7.2824424,-1.4351145,-0.0214843736,-0.001953125,0.7824707,29.847644
50.00,-11.511451,12.80916,-2.1450382,-0.0078125,-0.0017089844,0.78564456,29.800586
50.00,-11.145039,15.175572,-0.9847328,-0.08129883,-0.08642578,0.9824219,29.894704
50.00,25.534352,-16.198473,4.152672,-0.07910156,-0.08886719,1.0532226,29.753528
51.00,25.053434,-11.137404,-2.7557252,0.03857422,0.018310546,0.7036133,29.753528
51.00,-9.312977,17.42748,0.03816794,0.025878906,0.10522461,0.6386719,29.894704
51.00,-25.93893,8.908397,0.55725192,-0.01171875,-0.049316408,0.976318336,29.894704
51.00,24.404582,-7.9541984,0.57251908,-0.024414062,-0.0859375,1.0463867,29.894704
51.00,27.183206,-17.664122,-0.6870229,0.030273438,0.016113282,0.7451172,29.753528
51.00,-7.152672,13.083969,3.465649,0.0461425784,0.0690918,0.68237304,29.800586
52.00,-24.473282,18.625954,2.1908398,0.049316408,-0.017333984,0.867431632,29.941762
52.00,-4.1221376,3.7862596,-2.3969466,-0.057617188,-0.15576172,1.1713867,29.847644
52.00,34.076336,-17.076336,1.3664122,-0.010498047,-0.040283204,0.9370117,29.894704
52.00,26.946566,-5.412214,-2.7175572,0.06616211,0.059570312,0.68115232,29.894704
52.00,-22.1603052,18.175574,2.6335878,0.03125,0.06738281,0.6972656,29.847644
52.00,-30.91603,12.030535,-0.65648852,-0.004638672,-0.0715332,1.0544434,29.941762
53.00,10.534351,-0.03816794,2.1068702,-0.005126953,-0.14135742,1.2067871,29.847644
53.00,30.908398,-14.122137,2.183206,-0.0024414062,-0.035888672,0.87890624,29.941762
53.00,16.977098,1.3358779,-2.4961832,0.0769043,0.053710936,0.66845704,29.847644
53.00,-16.633586,16.648856,2.427481,0.048339844,0.023925782,0.701416,29.894704
53.00,-30.015266,14.312977,-3.3435114,-0.00366210936,-0.052734376,1.0529785,29.800586
53.00,19.122138,-10.526717,-0.03816794,0.020019532,-0.12133789,1.1240234,29.847644
53.00,26.396946,-11.80916,-3.908397,0.034179688,-0.020751954,0.80859376,29.847644
54.00,10.068703,4.412214,-0.77099232,0.10058594,0.08691406,0.5776367,29.894704
54.00,-16.816794,11.297709,2.778626,0.048583984,-0.00048828124,0.92163084,29.800586
54.00,-7.26717536,21.8396944,2.0458016,-0.022216796,-0.049072264,1.0375976,29.800586
54.00,18.091602,-9.763359,-3.0229008,0.03125,-0.061035156,0.9929199,29.847644
54.00,24.5572516,-1.3969466,-1.6412214,0.04321289,0.049804688,0.7043457,29.894704
54.00,-19.1603052,12.374045,-2.0610688,0.048095704,0.041748048,0.72509768,29.941762
55.00,-15.832061,22.496184,4.0610684,-0.017822266,-0.06298828,0.9794922,29.847644
55.00,7.885496,-19.015266,-1.610687,-0.011962891,-0.087646488,1.1411133,29.800586
55.00,21.885496,0.3816794,-0.08396947,-0.0031738282,-0.0075683592,0.773681636,29.941762
55.00,6.740458,0.9541985,-1.1221374,0.12133789,0.10058594,0.52563476,29.847644
55.00,-23.67939,24.854962,2.6717558,0.0871582,-0.0024414062,0.73583984,29.941762
55.00,0.6335878,14.923664,5.1755724,-0.00366210936,-0.13574219,1.1330566,29.800586
56.00,21.641222,-17.167938,-1.4427481,-0.025878906,-0.0690918,1.0070801,29.847644
56.00,31.08397,-6.1221376,2.6030534,0.033203124,0.0539550768,0.6953125,29.847644
56.00,-13.106871,16.595418,-2.0610688,0.084228516,0.11450195,0.5800781,29.894704
56.00,-18.343512,25.70229,-0.2519084,-0.015380859,-0.0056152344,0.8754883,29.894704
56.00,-2.4198472,7.61832036,-0.007633588,-0.05908203,-0.12548828,1.197998,29.847644
57.00,23.908398,-9.839695,4.4351144,0.00366210936,-0.013671875,0.83081052,29.800586
57.00,-2.259542,1.5496184,-4.412214,0.07714844,0.115234376,0.5932617,29.941762
57.00,-18.595418,16.396946,-1.2824427,0.048339844,0.017089844,0.7548828,29.988822
57.00,-4.885496,22.038168,-0.3816794,-0.024169922,-0.15234375,1.1750488,29.800586
57.00,29.862594,-17.465648,-5.2061068,0.02734375,-0.07714844,0.9111328,29.847644
57.00,25.80916,-17.885496,0.5038168,0.0859375,0.07397461,0.6447754,29.988822
58.00,-22.992366,24.328246,0.33587788,0.064453124,0.0053710936,0.7734375,29.894704
58.00,-20.0,9.824428,2.8778628,-0.0126953128,-0.09326172,1.0991211,29.847644
58.00,17.992366,-13.290076,-3.442748,0.013916016,-0.06225586,1.0070801,29.894704
58.00,29.290078,-8.748092,7.9923668,0.060302736,0.036132812,0.735351536,29.847644
58.00,-17.221374,16.076336,-1.5038168,0.08984375,0.07739258,0.59399416,29.941762
58.00,-17.0,28.61832,-1.2900764,-0.013671875,-0.02319336,0.9375,29.941762
59.00,6.4274808,-9.015267,-1.4503816,0.0026855468,-0.103759768,1.1455078,30.0358816
59.00,27.57252,-11.183207,6.0,0.14013672,-0.036132812,0.840332064,29.941762
59.00,-1.389313,13.7786252,0.091603052,0.118652344,0.099121096,0.5761719,29.847644
59.00,-23.145038,21.358778,-2.2366412,0.036376952,-0.03466797,0.9416504,29.800586
59.00,8.648855,-9.015267,-0.57251908,-0.0053710936,-0.10083008,1.1118164,29.847644
60.00,28.030534,-5.671756,2.1603052,0.08276367,-0.04736328,0.892334,29.800586
